StartDateTime	Temperature	WindSpeed	WindDirection	SunHour	Condition	UltravioletIndex	MeanSeaLevelPressure	DewPoint	Humidity	PrecipitationProbability	IsHistoricalEstimated
02/09/2018 01.00	11	1	240	0	1	0	1028	10	0	0	False
02/09/2018 02.00	11	1	247	0	2	0	1028	10	0	0	False
02/09/2018 03.00	10	1	240	0	2	0	1029	10	0	4	False
02/09/2018 04.00	10	1	221	0	2	0	1029	10	0	6	False
02/09/2018 05.00	10	1	210	0,5	2	0	1029	10	0	7	False
02/09/2018 06.00	11	1	212	0,5	2	0	1029	11	0	8	False
02/09/2018 07.00	13	1	218	1	1	1	1029	12	0	6	False
02/09/2018 08.00	16	1	217	1	1	2	1029	12	0	3	False
02/09/2018 09.00	18	1	210	1	1	3	1029	12	0	2	False
02/09/2018 10.00	18	1	195	1	1	3	1029	12	0	1	False
02/09/2018 11.00	19	1	176	1	1	4	1029	12	0	0	False
02/09/2018 12.00	20	2	145	1	1	4	1029	10	0	0	False
02/09/2018 13.00	20	2	138	1	1	3	1028	10	0	0	False
02/09/2018 14.00	20	3	135	1	1	2	1028	10	0	0	False
02/09/2018 15.00	20	3	129	1	1	1	1028	11	0	0	False
02/09/2018 16.00	19	3	126	1	1	1	1027	12	0	0	False
02/09/2018 17.00	18	3	124	1	1	0	1027	12	0	3	False
02/09/2018 18.00	17	2	121	0	1	0	1027	13	0	5	False
02/09/2018 19.00	16	2	117	0	1	0	1027	13	0	7	False
02/09/2018 20.00	14	1	113	0	1	0	1027	13	0	8	False
02/09/2018 21.00	14	1	103	0	1	0	1027	13	0	9	False
02/09/2018 22.00	13	1	104	0	2	0	1027	13	0	9	False
02/09/2018 23.00	13	1	108	0	2	0	1027	13	0	9	False
03/09/2018 00.00	13	1	114	0	2	0	1027	12	0	0	False
03/09/2018 01.00	13	1	104	0	2	0	1027	12	0	0	False
03/09/2018 02.00	14	1	93	0	2	0	1026	13	0	0	False
03/09/2018 03.00	14	1	93	0	2	0	1026	13	0	2	False
03/09/2018 04.00	14	1	99	0	1	0	1025	13	0	6	False
03/09/2018 05.00	14	1	104	1	1	0	1025	14	0	7	False
03/09/2018 06.00	16	2	108	1	1	0	1025	15	0	9	False
03/09/2018 07.00	17	3	118	1	1	1	1025	16	0	7	False
03/09/2018 08.00	19	3	116	0,5	2	2	1025	16	0	5	False
03/09/2018 09.00	20	4	118	0,5	2	3	1025	15	0	4	False
03/09/2018 10.00	20	4	120	0,5	2	3	1025	15	0	3	False
03/09/2018 11.00	20	4	119	0,5	2	4	1024	15	0	2	False
03/09/2018 12.00	20	4	118	0,5	2	4	1024	14	0	0	False
03/09/2018 13.00	20	4	117	0,5	2	3	1023	14	0	0	False
03/09/2018 14.00	21	4	114	0,5	2	2	1023	14	0	0	False
03/09/2018 15.00	20	3	111	0,5	2	1	1023	14	0	2	False
03/09/2018 16.00	20	3	110	0,5	2	1	1022	15	0	4	False
03/09/2018 17.00	19	3	109	0,5	2	0	1022	15	0	5	False
03/09/2018 18.00	17	2	107	0	2	0	1022	14	0	6	False
03/09/2018 19.00	16	2	99	0	2	0	1022	14	0	8	False
03/09/2018 20.00	15	1	100	0	2	0	1022	14	0	9	False
03/09/2018 21.00	15	1	87	0	2	0	1022	14	0	9	False
03/09/2018 22.00	14	1	95	0	2	0	1021	14	0	9	False
03/09/2018 23.00	14	1	101	0	2	0	1021	14	0	9	False
04/09/2018 00.00	15	1	94	0	2	0	1021	14	0	7	False
04/09/2018 01.00	15	1	100	0	2	0	1021	14	0	24	False
04/09/2018 02.00	14	1	96	0	2	0	1021	14	0	14	False
04/09/2018 03.00	14	1	105	0	2	0	1021	13	0	7	False
04/09/2018 04.00	14	1	119	0	2	0	1020	13	0	4	False
04/09/2018 05.00	14	1	128	0,5	2	0	1021	14	0	8	False
04/09/2018 06.00	16	1	131	0	3	0	1021	15	0	10	False
04/09/2018 07.00	17	1	157	0	3	1	1020	16	0	8	False
04/09/2018 08.00	19	1	135	0,5	2	1	1020	15	0	6	False
04/09/2018 09.00	20	1	123	0,5	2	3	1020	15	0	14	False
04/09/2018 10.00	21	1	118	0,5	2	3	1020	14	0	12	False
04/09/2018 11.00	22	1	121	0,5	2	3	1020	14	0	11	False
04/09/2018 12.00	22	1	157	0	3	3	1020	14	0	0	False
04/09/2018 13.00	22	1	148	0	3	2	1020	14	0	0	False
04/09/2018 14.00	22	2	132	0	3	2	1020	14	0	0	False
04/09/2018 15.00	22	2	106	0	3	1	1019	14	0	0	False
04/09/2018 16.00	21	2	71	0,5	2	1	1019	14	0	0	False
04/09/2018 17.00	21	2	53	0,5	2	0	1020	15	0	2	False
04/09/2018 18.00	19	1	56	0	2	0	1020	14	0	4	False
04/09/2018 19.00	18	1	62	0	2	0	1020	14	0	5	False
04/09/2018 20.00	16	1	87	0	2	0	1020	14	0	6	False
04/09/2018 21.00	16	1	90	0	2	0	1020	14	0	7	False
04/09/2018 22.00	15	1	128	0	2	0	1020	14	0	8	False
04/09/2018 23.00	15	1	152	0	2	0	1020	14	0	8	False
05/09/2018 00.00	15	1	147	0	2	0	1021	14	0	8	False
05/09/2018 01.00	15	1	168	0	2	0	1020	14	0	9	False
05/09/2018 02.00	14	1	169	0	2	0	1020	14	0	9	False
05/09/2018 03.00	14	1	198	0	2	0	1020	13	0	9	False
05/09/2018 04.00	14	1	197	0	2	0	1020	13	0	8	False
05/09/2018 05.00	14	1	210	0,5	2	0	1020	14	0	8	False
05/09/2018 06.00	15	1	209	0,5	2	0	1021	14	0	7	False
05/09/2018 07.00	16	1	218	0	3	0	1021	15	0	6	False
05/09/2018 08.00	18	1	214	0	4	1	1021	15	0	5	False
05/09/2018 09.00	19	1	166	0	4	1	1021	15	0	5	False
05/09/2018 10.00	20	1	134	0	4	1	1021	15	0	4	False
05/09/2018 11.00	20	1	139	0	3	2	1021	15	0	4	False
05/09/2018 12.00	22	2	185	0,5	2	4	1021	14	0	0	False
05/09/2018 13.00	23	2	183	0,5	2	3	1020	14	0	0	False
05/09/2018 14.00	23	2	182	0	4	2	1020	14	0	0	False
05/09/2018 15.00	22	2	154	0	4	1	1020	14	0	2	False
05/09/2018 16.00	21	2	126	0	4	0	1020	14	0	1	False
05/09/2018 17.00	21	1	111	0	4	0	1019	15	0	3	False
05/09/2018 18.00	19	1	98	0	4	0	1019	15	0	5	False
05/09/2018 19.00	18	1	102	0	3	0	1019	15	0	6	False
05/09/2018 20.00	18	1	114	0	3	0	1019	15	0	13	False
05/09/2018 21.00	17	2	117	0	3	0	1019	15	0	17	False
05/09/2018 22.00	17	2	129	0	3	0	1019	15	0	16	False
05/09/2018 23.00	16	1	142	0	2	0	1019	15	0	11	False
06/09/2018 00.00	16	2	142	0	3	0	1018	15	0	0	False
06/09/2018 01.00	16	2	140	0	3	0	1018	15	0	0	False
06/09/2018 02.00	16	1	136	0	4	0	1018	15	0	0	False
06/09/2018 03.00	16	1	131	0	4	0	1018	14	0	2	False
06/09/2018 04.00	15	1	128	0	4	0	1017	14	0	6	False
06/09/2018 05.00	15	2	126	0	4	0	1017	15	0	7	False
06/09/2018 06.00	16	2	124	0	3	0	1017	16	0	8	False
06/09/2018 07.00	18	3	125	0	3	1	1017	16	0	6	False
06/09/2018 08.00	20	3	130	0	3	1	1016	16	0	3	False
06/09/2018 09.00	21	4	132	0,5	2	2	1016	15	0	4	False
06/09/2018 10.00	21	4	132	0,5	2	3	1016	14	0	2	False
06/09/2018 11.00	22	5	130	0,5	2	3	1015	14	0	1	False
06/09/2018 12.00	22	6	129	0,5	2	4	1015	14	0	0	False
06/09/2018 13.00	22	7	127	0,5	2	3	1015	13	0	0	False
06/09/2018 14.00	22	6	126	0,5	2	2	1014	14	0	0	False
06/09/2018 15.00	21	6	121	1	1	1	1014	14	0	0	False
06/09/2018 16.00	21	6	117	0,5	2	1	1014	14	0	2	False
06/09/2018 17.00	20	5	113	0,5	2	0	1013	14	0	3	False
06/09/2018 18.00	19	4	109	0	2	0	1013	14	0	4	False
06/09/2018 19.00	18	4	103	0	2	0	1013	15	0	5	False
06/09/2018 20.00	18	4	105	0	2	0	1013	15	0	6	False
06/09/2018 21.00	18	4	102	0	2	0	1012	15	0	6	False
06/09/2018 22.00	18	5	111	0	2	0	1012	15	0	6	False
06/09/2018 23.00	18	6	116	0	2	0	1012	15	0	6	False
07/09/2018 00.00	17	5	117	0	3	0	1011	15	0	0	False
07/09/2018 01.00	17	5	116	0	3	0	1011	15	0	2	False
07/09/2018 02.00	17	6	114	0	3	0	1011	15	0	10	False
07/09/2018 03.00	18	7	114	0	3	0	1010	16	0	19	False
07/09/2018 04.00	17	6	113	0	12	0	1010	15	0	35	False
07/09/2018 05.00	17	6	112	0	12	0	1009	16	0	44	False
07/09/2018 06.00	18	6	112	0	12	0	1009	16	0	50	False
07/09/2018 07.00	18	7	113	0	12	0	1009	16	0	46	False
07/09/2018 08.00	18	7	115	0	13	1	1009	16	0	75	False
07/09/2018 09.00	18	8	117	0	13	1	1009	16	0	82	False
07/09/2018 10.00	19	8	119	0	13	1	1008	16	0	92	False
07/09/2018 11.00	18	7	118	0	13	2	1008	16	0	94	False
07/09/2018 12.00	17	6	121	0	13	1	1008	16	0	92	False
07/09/2018 13.00	17	6	121	0	13	1	1008	16	0	99	False
07/09/2018 14.00	17	6	124	0	15	1	1007	16	0	86	False
07/09/2018 15.00	18	6	133	0	15	1	1007	16	0	65	False
07/09/2018 16.00	17	6	145	0	15	0	1007	16	0	73	False
07/09/2018 17.00	17	4	169	0	12	0	1007	16	0	37	False
07/09/2018 18.00	16	3	193	0	4	0	1007	15	0	24	False
07/09/2018 19.00	15	3	198	0	12	0	1008	14	0	38	False
07/09/2018 20.00	15	4	194	0	12	0	1008	13	0	35	False
07/09/2018 21.00	14	4	200	0	4	0	1008	13	0	10	False
07/09/2018 22.00	13	4	197	0	3	0	1009	12	0	9	False
07/09/2018 23.00	13	4	198	0	2	0	1009	11	0	9	False
08/09/2018 00.00	12	4	192	0	1	0	1009	11	0	0	False
08/09/2018 01.00	11	4	188	0	1	0	1009	10	0	0	False
08/09/2018 02.00	11	4	183	0	1	0	1009	10	0	0	False
08/09/2018 03.00	11	4	177	0	1	0	1010	9	0	1	False
08/09/2018 04.00	10	4	171	0	1	0	1010	9	0	5	False
08/09/2018 05.00	10	4	164	0	2	0	1010	9	0	6	False
08/09/2018 06.00	11	5	162	0,5	2	0	1010	10	0	7	False
08/09/2018 07.00	12	5	163	0,5	2	1	1010	10	0	6	False
08/09/2018 08.00	13	6	163	0	12	1	1009	11	0	32	False
08/09/2018 09.00	14	7	165	0	13	2	1009	11	0	81	False
08/09/2018 10.00	15	7	165	0	12	1	1009	11	0	52	False
08/09/2018 11.00	15	7	182	0	13	2	1009	13	0	74	False
08/09/2018 12.00	16	8	199	0	12	1	1010	13	0	67	False
08/09/2018 13.00	16	7	202	0	12	1	1010	13	0	55	False
08/09/2018 14.00	17	7	204	0	12	1	1011	12	0	39	False
08/09/2018 15.00	17	7	201	0	12	1	1012	12	0	32	False
08/09/2018 16.00	16	7	205	0	3	0	1012	12	0	23	False
08/09/2018 17.00	16	6	204	0	3	0	1012	12	0	21	False
08/09/2018 18.00	15	5	198	0	2	0	1013	12	0	7	False
08/09/2018 19.00	14	5	194	0	2	0	1013	12	0	9	False
08/09/2018 20.00	14	5	185	0	3	0	1013	12	0	10	False
08/09/2018 21.00	14	5	184	0	3	0	1014	12	0	11	False
08/09/2018 22.00	14	5	183	0	3	0	1014	12	0	18	False
08/09/2018 23.00	14	6	182	0	4	0	1014	12	0	22	False
09/09/2018 00.00	14	6	182	0	12	0	1014	12	0	45	False
09/09/2018 01.00	14	6	181	0	12	0	1014	12	0	47	False
09/09/2018 02.00	14	6	179	0	12	0	1014	12	0	53	False
09/09/2018 03.00	14	6	178	0	12	0	1014	12	0	60	False
09/09/2018 04.00	14	5	179	0	13	0	1014	13	0	64	False
09/09/2018 05.00	14	5	179	0	13	0	1014	13	0	69	False
09/09/2018 06.00	14	5	179	0	12	0	1014	14	0	73	False
09/09/2018 07.00	15	5	189	0	12	0	1014	14	0	58	False
09/09/2018 08.00	15	6	194	0	12	1	1014	14	0	55	False
09/09/2018 09.00	16	6	197	0	12	1	1015	15	0	49	False
09/09/2018 10.00	17	5	205	0	12	1	1015	15	0	46	False
09/09/2018 11.00	18	5	212	0	12	2	1016	15	0	49	False
09/09/2018 12.00	19	5	225	0	3	3	1016	14	0	13	False
09/09/2018 13.00	19	5	224	0	3	2	1016	14	0	20	False
09/09/2018 14.00	19	4	221	0	3	2	1017	15	0	4	False
09/09/2018 15.00	19	4	213	0	3	1	1017	14	0	5	False
09/09/2018 16.00	19	4	203	0	3	0	1017	14	0	19	False
09/09/2018 17.00	18	4	190	0	12	0	1017	13	0	45	False
09/09/2018 18.00	17	4	185	0	12	0	1017	14	0	46	False
09/09/2018 19.00	17	4	188	0	12	0	1017	14	0	52	False
09/09/2018 20.00	16	4	189	0	3	0	1017	14	0	12	False
09/09/2018 21.00	16	4	186	0	3	0	1017	14	0	7	False
09/09/2018 22.00	16	5	186	0	3	0	1016	14	0	7	False
09/09/2018 23.00	16	5	185	0	4	0	1016	14	0	7	False
10/09/2018 00.00	16	5	178	0	4	0	1015	15	0	3	False
10/09/2018 01.00	16	5	180	0	4	0	1015	15	0	1	False
10/09/2018 02.00	16	5	185	0	4	0	1014	15	0	1	False
10/09/2018 03.00	16	5	192	0	12	0	1014	14	0	59	False
10/09/2018 04.00	16	5	206	0	13	0	1013	14	0	84	False
10/09/2018 05.00	15	4	219	0	12	0	1013	15	0	52	False
10/09/2018 06.00	15	4	228	0,5	2	0	1014	15	0	21	False
10/09/2018 07.00	16	5	238	0,5	2	1	1014	14	0	19	False
10/09/2018 08.00	16	5	246	0,5	2	1	1014	14	0	20	False
10/09/2018 09.00	17	6	247	0,5	2	2	1014	13	0	13	False
10/09/2018 10.00	17	6	249	0,5	2	3	1015	12	0	14	False
10/09/2018 11.00	18	6	249	0,5	2	3	1015	11	0	13	False
10/09/2018 12.00	18	6	249	0,5	2	3	1015	11	0	1	False
10/09/2018 13.00	18	7	249	0,5	2	3	1016	11	0	1	False
10/09/2018 14.00	18	6	246	0,5	2	2	1016	10	0	1	False
10/09/2018 15.00	18	7	244	0	3	1	1016	10	0	1	False
10/09/2018 16.00	17	6	239	0	3	0	1016	10	0	1	False
10/09/2018 17.00	16	5	234	0	4	0	1016	11	0	2	False
10/09/2018 18.00	16	4	233	0	4	0	1016	11	0	3	False
10/09/2018 19.00	15	4	229	0	4	0	1016	11	0	4	False
10/09/2018 20.00	15	4	223	0	4	0	1016	11	0	4	False
10/09/2018 21.00	15	4	226	0	4	0	1016	11	0	15	False
10/09/2018 22.00	15	4	222	0	4	0	1015	11	0	15	False
10/09/2018 23.00	14	4	221	0	4	0	1015	11	0	16	False
11/09/2018 00.00	14	3	216	0	4	0	1015	12	0	0	False
11/09/2018 01.00	14	4	211	0	4	0	1015	11	0	1	False
11/09/2018 02.00	14	4	206	0	4	0	1014	11	0	0	False
11/09/2018 03.00	14	4	200	0	4	0	1014	11	0	6	False
11/09/2018 04.00	14	4	195	0	12	0	1013	11	0	39	False
11/09/2018 05.00	14	4	191	0	12	0	1013	12	0	77	False
11/09/2018 06.00	14	4	191	0	13	0	1012	12	0	89	False
11/09/2018 07.00	14	5	184	0	13	0	1011	12	0	94	False
11/09/2018 08.00	14	6	179	0	13	1	1010	13	0	98	False
11/09/2018 09.00	14	7	184	0	13	1	1009	14	0	95	False
11/09/2018 10.00	15	7	202	0	13	1	1008	14	0	93	False
11/09/2018 11.00	16	7	228	0	13	1	1008	15	0	89	False
11/09/2018 12.00	16	8	247	0	12	2	1007	15	0	78	False
11/09/2018 13.00	16	9	254	0	12	2	1007	14	0	64	False
11/09/2018 14.00	17	9	259	0	12	1	1007	13	0	54	False
11/09/2018 15.00	17	9	260	0,5	2	1	1008	12	0	24	False
11/09/2018 16.00	16	9	260	0,5	2	0	1008	12	0	8	False
11/09/2018 17.00	16	9	259	0	3	0	1009	12	0	3	False
11/09/2018 18.00	15	7	259	0	2	0	1010	11	0	4	False
11/09/2018 19.00	15	7	261	0	2	0	1011	11	0	4	False
11/09/2018 20.00	14	6	259	0	2	0	1011	10	0	4	False
11/09/2018 21.00	14	6	259	0	2	0	1011	10	0	4	False
11/09/2018 22.00	14	5	252	0	2	0	1012	10	0	4	False
11/09/2018 23.00	14	5	244	0	3	0	1012	10	0	4	False
12/09/2018 00.00	14	5	243	0	4	0	1011	11	0	21	False
12/09/2018 01.00	14	5	238	0	4	0	1011	10	0	6	False
12/09/2018 02.00	14	6	236	0	4	0	1011	11	0	18	False
12/09/2018 03.00	14	6	238	0	4	0	1011	11	0	9	False
12/09/2018 04.00	14	6	245	0	13	0	1011	11	0	67	False
12/09/2018 05.00	14	7	250	0	12	0	1011	12	0	73	False
12/09/2018 06.00	13	6	250	0	12	0	1011	12	0	67	False
12/09/2018 07.00	13	6	248	0	12	0	1011	12	0	50	False
12/09/2018 08.00	14	7	253	0	12	1	1011	12	0	45	False
12/09/2018 09.00	15	8	258	0	3	2	1012	11	0	17	False
12/09/2018 10.00	15	8	261	0	3	3	1012	10	0	11	False
12/09/2018 11.00	16	9	267	0,5	2	3	1013	9	0	5	False
12/09/2018 12.00	17	9	269	0,5	2	3	1013	8	0	0	False
12/09/2018 13.00	17	9	268	0,5	2	3	1014	8	0	0	False
12/09/2018 14.00	17	9	267	0,5	2	2	1014	8	0	0	False
12/09/2018 15.00	16	9	266	0,5	2	1	1014	8	0	0	False
12/09/2018 16.00	16	9	265	0,5	2	0	1015	8	0	1	False
12/09/2018 17.00	15	8	262	0,5	2	0	1015	9	0	2	False
12/09/2018 18.00	14	7	263	0	2	0	1015	9	0	3	False
12/09/2018 19.00	14	7	264	0	2	0	1016	9	0	3	False
12/09/2018 20.00	14	6	266	0	2	0	1016	9	0	4	False
12/09/2018 21.00	14	6	267	0	2	0	1017	9	0	4	False
12/09/2018 22.00	13	5	263	0	2	0	1017	9	0	5	False
12/09/2018 23.00	13	5	260	0	2	0	1017	9	0	5	False
13/09/2018 00.00	12	5	251	0	1	0	1018	9	0	0	False
13/09/2018 01.00	12	5	248	0	1	0	1017	9	0	0	False
13/09/2018 02.00	12	5	244	0	1	0	1017	9	0	0	False
13/09/2018 03.00	12	4	239	0	2	0	1017	9	0	1	False
13/09/2018 04.00	12	4	233	0	2	0	1017	8	0	3	False
13/09/2018 05.00	12	4	223	0	2	0	1017	9	0	4	False
13/09/2018 06.00	12	4	220	0,5	2	0	1017	9	0	5	False
13/09/2018 07.00	13	4	227	0	3	0	1017	9	0	4	False
13/09/2018 08.00	14	5	237	0	3	1	1018	10	0	3	False
13/09/2018 09.00	15	6	240	0	4	1	1017	9	0	10	False
13/09/2018 10.00	16	6	241	0	4	2	1017	9	0	11	False
13/09/2018 11.00	16	6	244	0	4	2	1017	10	0	13	False
13/09/2018 12.00	16	6	247	0	12	2	1017	9	0	50	False
13/09/2018 13.00	16	6	247	0	4	1	1017	9	0	24	False
13/09/2018 14.00	16	6	246	0	4	1	1017	9	0	6	False
13/09/2018 15.00	16	6	243	0	4	1	1016	9	0	1	False
13/09/2018 16.00	15	6	238	0	3	0	1016	9	0	13	False
13/09/2018 17.00	15	5	233	0	3	0	1016	10	0	20	False
13/09/2018 18.00	14	5	230	0	3	0	1015	10	0	15	False
13/09/2018 19.00	13	4	230	0	3	0	1015	10	0	5	False
13/09/2018 20.00	13	4	227	0	3	0	1015	10	0	6	False
13/09/2018 21.00	13	5	227	0	3	0	1015	10	0	14	False
13/09/2018 22.00	13	4	226	0	3	0	1015	10	0	15	False
13/09/2018 23.00	13	5	226	0	3	0	1015	10	0	24	False
14/09/2018 00.00	12	5	227	0	12	0	1015	11	0	40	False
14/09/2018 01.00	12	5	225	0	12	0	1015	11	0	32	False
14/09/2018 02.00	13	5	228	0	12	0	1015	11	0	44	False
14/09/2018 03.00	13	6	230	0	4	0	1014	12	0	21	False
14/09/2018 04.00	13	5	229	0	4	0	1014	12	0	23	False
14/09/2018 05.00	13	4	224	0	3	0	1014	12	0	19	False
14/09/2018 06.00	13	4	223	0	3	0	1014	12	0	22	False
14/09/2018 07.00	14	5	230	0	12	1	1014	12	0	31	False
14/09/2018 08.00	15	5	229	0	12	1	1015	12	0	36	False
14/09/2018 09.00	15	6	226	0	12	1	1015	12	0	43	False
14/09/2018 10.00	15	6	225	0	12	1	1015	12	0	66	False
14/09/2018 11.00	15	6	228	0	12	1	1014	13	0	61	False
14/09/2018 12.00	15	6	230	0	12	1	1014	13	0	64	False
14/09/2018 13.00	15	7	231	0	12	1	1014	12	0	70	False
14/09/2018 14.00	15	6	233	0	12	1	1013	12	0	63	False
14/09/2018 15.00	15	6	232	0	12	0	1013	12	0	54	False
14/09/2018 16.00	15	6	231	0	12	0	1013	12	0	66	False
14/09/2018 17.00	14	6	226	0	12	0	1012	12	0	63	False
14/09/2018 18.00	14	5	225	0	12	0	1012	12	0	50	False
14/09/2018 19.00	14	5	223	0	13	0	1012	12	0	77	False
14/09/2018 20.00	13	5	221	0	13	0	1011	12	0	84	False
14/09/2018 21.00	13	5	217	0	13	0	1011	12	0	93	False
14/09/2018 22.00	13	5	222	0	13	0	1011	12	0	93	False
14/09/2018 23.00	13	5	225	0	13	0	1010	12	0	85	False
15/09/2018 00.00	13	5	230	0	13	0	1010	12	0	73	False
15/09/2018 01.00	13	5	237	0	12	0	1010	12	0	43	False
15/09/2018 02.00	13	4	244	0	4	0	1010	11	0	23	False
15/09/2018 03.00	12	4	252	0	4	0	1010	11	0	9	False
15/09/2018 04.00	12	4	261	0	4	0	1010	11	0	24	False
15/09/2018 05.00	12	4	260	0	12	0	1011	10	0	43	False
15/09/2018 06.00	12	4	260	0	12	0	1011	10	0	32	False
15/09/2018 07.00	12	5	265	0	3	0	1012	9	0	24	False
15/09/2018 08.00	13	5	277	0	3	1	1012	9	0	9	False
15/09/2018 09.00	14	6	280	0	3	2	1013	9	0	8	False
15/09/2018 10.00	14	6	283	0,5	2	2	1014	8	0	5	False
15/09/2018 11.00	15	6	281	0,5	2	3	1014	9	0	10	False
15/09/2018 12.00	15	6	283	0,5	2	3	1016	9	0	0	False
15/09/2018 13.00	15	7	281	0,5	2	2	1016	8	0	0	False
15/09/2018 14.00	15	6	280	0,5	2	2	1017	8	0	0	False
15/09/2018 15.00	15	7	277	0,5	2	1	1017	8	0	1	False
15/09/2018 16.00	15	6	273	0,5	2	0	1017	8	0	1	False
15/09/2018 17.00	14	5	267	0,5	2	0	1018	8	0	2	False
15/09/2018 18.00	13	4	264	0	2	0	1018	8	0	3	False
15/09/2018 19.00	12	4	259	0	2	0	1019	8	0	5	False
15/09/2018 20.00	12	4	252	0	1	0	1019	8	0	6	False
15/09/2018 21.00	11	4	253	0	1	0	1019	8	0	6	False
15/09/2018 22.00	11	4	244	0	1	0	1020	8	0	7	False
15/09/2018 23.00	11	4	239	0	1	0	1020	8	0	7	False
16/09/2018 00.00	10	3	239	0	1	0	1020	9	0	0	False
16/09/2018 01.00	10	2	227	0	1	0	1020	9	0	0	False
16/09/2018 02.00	9	2	211	0	1	0	1020	8	0	0	False
16/09/2018 03.00	9	3	202	0	2	0	1020	8	0	1	False
16/09/2018 04.00	9	3	197	0	2	0	1020	7	0	4	False
16/09/2018 05.00	9	3	192	0	2	0	1019	8	0	5	False
16/09/2018 06.00	10	3	185	0	3	0	1019	8	0	6	False
16/09/2018 07.00	11	4	186	0	4	0	1019	8	0	10	False
16/09/2018 08.00	12	4	182	0	4	1	1019	9	0	15	False
16/09/2018 09.00	13	4	179	0	12	0	1018	9	0	63	False
16/09/2018 10.00	14	5	178	0	12	1	1018	10	0	55	False
16/09/2018 11.00	14	6	180	0	12	1	1017	12	0	37	False
16/09/2018 12.00	16	6	189	0	12	1	1017	13	0	42	False
16/09/2018 13.00	16	6	197	0	12	1	1016	13	0	38	False
16/09/2018 14.00	16	6	204	0	4	1	1015	13	0	18	False
16/09/2018 15.00	16	7	208	0	12	0	1015	14	0	35	False
16/09/2018 16.00	16	7	208	0	4	0	1014	14	0	24	False
16/09/2018 17.00	16	7	208	0	12	0	1014	13	0	55	False
16/09/2018 18.00	16	7	211	0	12	0	1013	14	0	77	False
16/09/2018 19.00	16	7	215	0	12	0	1013	14	0	81	False
16/09/2018 20.00	16	7	217	0	12	0	1013	14	0	73	False
16/09/2018 21.00	16	7	226	0	12	0	1013	15	0	66	False
16/09/2018 22.00	16	6	227	0	12	0	1012	15	0	51	False
16/09/2018 23.00	16	5	234	0	12	0	1013	15	0	44	False
17/09/2018 00.00	16	6	241	0	12	0	1012	15	0	41	False
17/09/2018 01.00	15	6	245	0	4	0	1012	14	0	7	False
17/09/2018 02.00	15	5	249	0	4	0	1013	14	0	0	False
17/09/2018 03.00	14	4	251	0	3	0	1013	13	0	0	False
17/09/2018 04.00	14	4	247	0	2	0	1013	12	0	3	False
17/09/2018 05.00	13	4	243	0	2	0	1014	12	0	5	False
17/09/2018 06.00	14	4	244	0,5	2	0	1014	12	0	5	False
17/09/2018 07.00	14	4	247	0,5	2	0	1014	12	0	6	False
17/09/2018 08.00	15	5	255	0	3	1	1015	12	0	5	False
17/09/2018 09.00	16	5	256	0	3	2	1015	12	0	3	False
17/09/2018 10.00	17	5	254	0,5	2	2	1015	12	0	3	False
17/09/2018 11.00	17	4	258	0,5	2	3	1015	12	0	1	False
17/09/2018 12.00	18	4	250	0,5	2	3	1015	12	0	0	False
17/09/2018 13.00	19	4	247	0,5	2	2	1015	11	0	0	False
17/09/2018 14.00	19	4	242	0,5	2	2	1015	11	0	0	False
17/09/2018 15.00	19	3	234	0,5	2	1	1014	11	0	1	False
17/09/2018 16.00	19	3	218	0	3	0	1014	12	0	4	False
17/09/2018 17.00	18	2	190	0	4	0	1014	12	0	12	False
17/09/2018 18.00	17	2	179	0	4	0	1014	13	0	17	False
17/09/2018 19.00	16	3	187	0	12	0	1013	14	0	35	False
17/09/2018 20.00	16	4	201	0	4	0	1013	15	0	23	False
17/09/2018 21.00	16	4	203	0	12	0	1013	16	0	36	False
17/09/2018 22.00	17	4	201	0	12	0	1013	16	0	35	False
17/09/2018 23.00	17	5	206	0	4	0	1012	16	0	24	False
18/09/2018 00.00	17	5	209	0	4	0	1012	16	0	0	False
18/09/2018 01.00	17	5	206	0	2	0	1012	16	0	0	False
18/09/2018 02.00	17	4	198	0	2	0	1012	16	0	0	False
18/09/2018 03.00	17	4	192	0	1	0	1012	16	0	2	False
18/09/2018 04.00	16	4	185	0	1	0	1011	15	0	5	False
18/09/2018 05.00	15	4	180	0	1	0	1011	14	0	6	False
18/09/2018 06.00	16	4	177	1	1	0	1010	14	0	6	False
18/09/2018 07.00	17	5	179	1	1	0	1010	13	0	4	False
18/09/2018 08.00	19	5	180	1	1	1	1009	14	0	2	False
18/09/2018 09.00	20	5	177	1	1	2	1009	14	0	0	False
18/09/2018 10.00	22	6	176	1	1	3	1008	14	0	0	False
18/09/2018 11.00	23	6	177	1	1	3	1008	14	0	0	False
18/09/2018 12.00	25	9	180	0,5	2	3	1007	15	0	0	False
18/09/2018 13.00	25	9	183	0,5	2	2	1006	14	0	0	False
18/09/2018 14.00	25	9	189	0,5	2	1	1006	15	0	0	False
18/09/2018 15.00	24	9	201	0,5	2	1	1005	15	0	0	False
18/09/2018 16.00	23	9	211	0,5	2	0	1005	15	0	1	False
18/09/2018 17.00	20	9	216	0,5	2	0	1006	15	0	3	False
18/09/2018 18.00	19	9	220	0	2	0	1006	16	0	4	False
18/09/2018 19.00	18	9	221	0	2	0	1006	15	0	5	False
18/09/2018 20.00	18	9	222	0	2	0	1006	16	0	11	False
